Code,Lat_dd,Lon_dd,Alt_m,Time_dy,D_dd,IGRF_D_dd,I_dd,IGRF_I_dd,F_nT,IGRF_F_nT,H_nT,IGRF_H_nT,X_nT,IGRF_X_nT,Calculated_X,Y_nT,IGRF_Y_nT,Calculated_Y,Z_nT,IGRF_Z_nT,Calculated_Z,N_occupations,Closest_OBS,TTB_distances_km,VSS_distances_km,State,Region,RS_name,RMSE_D_Original_values,RMSE_I_Original_values,RMSE_F_Original_values,RMSE_H_Original_values,RMSE_X_Original_values,RMSE_X_Calculated_values,RMSE_Y_Original_values,RMSE_Y_Calculated_values,RMSE_Z_Original_values,RMSE_Z_Calculated_values
MS_COR,-19.000,-57.655,115.400,1943.500,-4.000,-3.817,-7.833,-7.650,25939.000,25920.700,25696.000,25690.100,25634.000,25633.200,25634.380,-1792.000,-1708.300,-1792.530,-3535.000,-3450.300,-3535.127,16,VSS,2215.393,1504.275,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.000,-57.650,119.000,1943.500,-4.013,-3.817,-7.899,-7.650,25940.000,25920.300,25693.000,25689.500,25630.000,25632.600,25630.881,-1798.000,-1710.000,-1798.130,-3564.000,-3450.600,-3564.863,16,VSS,2215.148,1503.772,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.000,-57.655,115.400,1951.557,-4.914,-4.833,-8.949,-8.583,25514.000,25545.700,25203.000,25259.800,25110.000,25170.200,25110.785,-2158.000,-2125.500,-2158.935,-3968.000,-3810.900,-3968.836,16,VSS,2215.393,1504.275,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.000,-57.650,119.000,1952.437,-5.083,-4.950,-8.916,-8.633,25470.000,25512.300,25162.000,25223.400,25063.000,25129.400,25063.283,-2229.000,-2174.700,-2229.343,-3947.000,-3829.100,-3947.500,16,VSS,2215.148,1503.772,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.000,-57.655,115.400,1952.447,-5.083,-4.950,-9.031,-8.633,25506.000,25512.400,25189.000,25223.500,25090.000,25129.700,25090.755,-2231.000,-2173.500,-2231.787,-4003.000,-3828.900,-4003.647,16,VSS,2215.393,1504.275,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-18.998,-57.655,111.872,1966.479,-7.276,-7.150,-10.571,-10.417,24770.000,24740.600,24349.000,24333.400,24153.000,24144.200,24153.538,-3083.000,-3028.200,-3083.857,-4544.000,-4470.300,-4544.151,16,VSS,2215.197,1504.340,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.000,-57.665,108.200,1976.009,-8.776,-8.683,-12.064,-11.817,24260.000,24268.200,23724.000,23753.900,23446.000,23481.900,23446.458,-3619.000,-3584.300,-3619.647,-5070.000,-4969.800,-5070.441,16,VSS,2215.884,1505.281,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.000,-57.665,108.200,1986.187,-10.699,-10.533,-14.137,-13.867,23877.000,23872.600,23153.000,23176.100,22751.000,22785.500,22751.367,-4298.000,-4237.100,-4298.504,-5831.000,-5724.500,-5831.749,16,VSS,2215.884,1505.281,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.012,-57.662,147.915,2001.762,-13.088,-13.050,-17.770,-17.550,23356.000,23246.200,22241.000,22164.800,21663.000,21592.800,21663.907,-5036.000,-5002.900,-5036.566,-7128.000,-7007.900,-7128.175,16,VSS,2216.917,1504.590,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_PPO,-22.548,-55.735,654.568,1953.529,-5.833,-5.800,-15.248,-15.100,24895.000,24912.000,24018.000,24051.700,23894.000,23928.300,23894.249,-2440.000,-2433.300,-2440.994,-6547.000,-6490.100,-6547.324,10,VSS,2498.331,1241.505,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_PPO,-22.543,-55.728,656.885,1953.529,-5.848,-5.817,-15.281,-15.100,24910.000,24911.800,24029.000,24052.200,23904.000,23928.500,23904.248,-2448.000,-2436.400,-2448.339,-6565.000,-6487.600,-6565.110,10,VSS,2497.570,1240.802,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_PPO,-22.543,-55.728,656.885,1959.639,-6.833,-6.683,-16.166,-15.817,24569.000,24528.200,23597.000,23599.400,23429.000,23439.000,23429.909,-2807.000,-2746.600,-2807.535,-6840.000,-6685.900,-6840.531,10,VSS,2497.570,1240.802,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_PPO,-22.543,-55.728,656.885,1964.520,-7.664,-7.600,-16.631,-16.583,24406.000,24328.200,23385.000,23315.500,23176.000,23110.200,23176.151,-3118.000,-3086.800,-3118.712,-6985.000,-6946.100,-6985.164,10,VSS,2497.570,1240.802,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_PPO,-22.550,-55.715,658.700,1975.067,-9.253,-9.300,-18.513,-18.250,23915.000,23848.300,22677.000,22649.500,22382.000,22351.900,22382.358,-3646.000,-3659.100,-3646.401,-7593.000,-7466.000,-7593.486,10,VSS,2497.866,1239.446,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_PPO,-22.550,-55.715,658.700,1984.832,-11.045,-11.067,-20.582,-20.283,23601.000,23515.000,22094.000,22057.400,21685.000,21647.600,21685.292,-4232.000,-4231.800,-4232.872,-8296.000,-8150.200,-8296.874,10,VSS,2497.866,1239.446,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_PPO,-22.550,-55.715,658.700,1986.859,-11.359,-11.367,-21.068,-20.750,23471.000,23436.200,21902.000,21916.700,21473.000,21487.000,21473.058,-4313.000,-4318.300,-4313.740,-8437.000,-8301.700,-8437.254,10,VSS,2497.866,1239.446,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_PPO,-22.550,-55.715,658.700,1994.889,-12.553,-12.617,-22.913,-22.617,23211.000,23176.400,21379.000,21394.800,20868.000,20878.000,20868.514,-4646.000,-4674.100,-4646.695,-9036.000,-8911.100,-9036.807,10,VSS,2497.866,1239.446,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_PPO,-22.552,-55.705,651.116,2001.755,-13.699,-13.650,-24.700,-24.233,22850.000,22918.000,20759.000,20898.400,20168.000,20308.300,20168.874,-4916.000,-4931.300,-4916.269,-9548.000,-9406.900,-9548.263,10,VSS,2497.740,1238.413,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_PPO,-22.552,-55.705,651.116,2006.847,-14.414,-14.467,-25.615,-25.483,22846.000,22758.700,20601.000,20545.000,-9877.000,19894.300,19952.220,NaN,-5129.700,-5128.056,NaN,-9790.800,-9876.825,10,VSS,2497.740,1238.413,MS,CO,PONTA PORA,0.064,0.276,58.744,56.249,9414.663,56.220,25.873,24.690,118.176,115.778
MS_TLG,-20.790,-51.702,325.664,1913.927,-3.983,-3.867,-9.116,-9.300,25722.000,25850.500,25397.000,25510.900,25335.000,25452.600,25335.779,-1764.000,-1723.800,-1764.096,-4075.000,-4176.700,-4075.234,12,VSS,2205.097,851.398,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.790,-51.700,325.400,1923.817,-5.749,-5.700,-10.149,-9.967,25485.000,25671.400,25086.000,25283.400,24960.000,25158.300,24960.055,-2512.000,-2511.900,-2512.905,-4490.000,-4446.600,-4490.677,12,VSS,2205.063,851.195,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.785,-51.705,326.990,1953.639,-9.597,-9.567,-14.215,-13.850,24792.000,24827.900,24032.000,24105.500,23696.000,23770.000,23696.550,-4006.000,-4007.700,-4006.695,-6087.000,-5945.500,-6087.953,12,VSS,2204.600,851.832,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.785,-51.705,326.990,1957.286,-10.199,-10.100,-14.748,-14.400,24657.000,24633.200,23844.000,23859.900,23467.000,23489.600,23467.894,-4222.000,-4187.200,-4222.118,-6276.000,-6123.400,-6276.888,12,VSS,2204.600,851.832,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.798,-51.717,327.326,1964.546,-11.416,-11.317,-15.965,-15.817,24309.000,24316.100,23371.000,23394.600,22909.000,22940.200,22909.018,-4625.000,-4588.500,-4625.926,-6686.000,-6630.600,-6686.193,12,VSS,2206.231,852.705,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.733,-51.662,290.990,1971.947,-12.498,-12.533,-17.083,-17.167,24032.000,24003.700,22971.000,22933.600,22427.000,22387.200,22427.366,-4971.000,-4976.000,-4971.206,-7059.000,-7087.000,-7059.562,12,VSS,2198.165,848.875,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.733,-51.662,290.990,1978.218,-13.553,-13.583,-18.506,-18.533,23789.000,23801.200,22558.000,22566.300,21930.000,21934.800,21930.696,-5286.000,-5301.100,-5286.555,-7550.000,-7567.100,-7550.723,12,VSS,2198.165,848.875,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.754,-51.683,326.810,1986.161,-14.795,-14.867,-20.836,-20.667,23480.000,23555.000,21944.000,22040.100,21216.000,21301.700,21216.910,-5603.000,-5657.200,-5603.769,-8351.000,-8310.900,-8351.701,12,VSS,2200.825,850.430,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.733,-51.662,290.990,1986.161,-14.836,-14.900,-20.715,-20.650,23536.000,23557.200,22014.000,22044.400,21280.000,21303.800,21280.530,-5636.000,-5665.700,-5636.865,-8325.000,-8305.900,-8325.148,12,VSS,2198.165,848.875,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.733,-51.662,290.990,1994.906,-15.932,-16.083,-23.138,-23.017,23246.000,23306.500,21376.000,21451.700,20555.000,20612.700,20555.021,-5867.000,-5940.900,-5867.665,-9134.000,-9111.400,-9134.448,12,VSS,2198.165,848.875,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.754,-51.683,326.810,1994.911,-16.104,-16.067,-23.065,-23.033,23270.000,23304.100,21409.000,21447.200,20569.000,20610.200,20569.693,-5938.000,-5933.100,-5938.693,-9116.000,-9115.800,-9116.608,12,VSS,2200.825,850.430,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MS_TLG,-20.756,-51.688,327.278,2002.738,-17.016,-17.100,-25.106,-25.183,23104.000,23054.000,20921.000,20863.900,20005.000,19940.900,20005.368,-6122.000,-6137.000,-6122.364,-9802.000,-9807.300,-9802.894,12,VSS,2201.129,850.881,MS,CO,TRES LAGOAS,0.081,0.184,75.006,81.767,81.018,80.763,34.090,33.882,71.991,72.335
MT_AFT,-9.867,-56.100,272.260,1989.473,-13.958,-13.850,0.229,0.067,25454.000,25449.200,25453.000,25449.200,24702.000,24708.600,24702.217,-6139.000,-6094.600,-6139.725,101.000,28.600,101.734,4,TTB,1277.264,1923.869,MT,CO,ALTA FLORESTA (MT),0.152,0.169,25.431,19.090,6.233,6.101,65.490,66.123,76.460,76.915
MT_AFT,-9.867,-56.100,272.260,1989.473,-13.958,-13.850,0.229,0.067,25454.000,25449.200,25453.000,25449.200,24702.000,24708.600,24702.217,-6139.000,-6094.600,-6139.725,101.000,28.600,101.734,4,TTB,1277.264,1923.869,MT,CO,ALTA FLORESTA (MT),0.152,0.169,25.431,19.090,6.233,6.101,65.490,66.123,76.460,76.915
MT_AFT,-9.871,-56.106,275.495,2004.421,-16.225,-16.017,-4.348,-4.150,24766.000,24725.200,24694.000,24660.600,23711.000,23703.300,23711.178,-6899.000,-6804.400,-6899.955,-1877.000,-1785.800,-1877.612,4,TTB,1278.033,1923.979,MT,CO,ALTA FLORESTA (MT),0.152,0.169,25.431,19.090,6.233,6.101,65.490,66.123,76.460,76.915
MT_AFT,-9.871,-56.106,275.495,2019.757,-18.226,-18.067,-10.050,-9.900,24146.000,24116.400,23775.000,23757.300,22582.000,22585.000,22582.688,-7436.000,-7370.700,-7436.167,-4214.000,-4146.300,-4213.659,4,TTB,1278.033,1923.979,MT,CO,ALTA FLORESTA (MT),0.152,0.169,25.431,19.090,6.233,6.101,65.490,66.123,76.460,76.915
MT_CUI,-15.657,-56.123,184.181,1904.510,0.532,0.417,-0.683,-1.117,27166.000,27026.500,27164.000,27021.400,27162.000,27020.700,27162.899,252.000,193.300,252.219,-323.000,-527.000,-323.827,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1925.640,-3.582,-3.517,-0.648,-0.650,26888.000,26790.500,26886.000,26788.800,26833.000,26738.200,26833.756,-1679.000,-1645.300,-1679.774,-304.000,-300.500,-304.090,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1925.650,-3.565,-3.517,-0.683,-0.650,26895.000,26790.300,26893.000,26788.600,26841.000,26738.000,26841.048,-1672.000,-1646.000,-1672.235,-320.000,-300.700,-320.597,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1925.670,-3.565,-3.533,-0.648,-0.650,26886.000,26790.000,26884.000,26788.300,26832.000,26737.600,26832.257,-1671.000,-1647.400,-1671.687,-304.000,-301.100,-304.067,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1928.660,-4.083,-3.983,-0.767,-0.783,26850.000,26744.500,26847.000,26742.000,26779.000,26677.600,26779.454,-1911.000,-1854.500,-1911.589,-359.000,-365.300,-359.421,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1943.530,-6.000,-5.733,-2.098,-2.083,26604.000,26428.400,26586.000,26411.100,26440.000,26278.800,26440.525,-2779.000,-2640.000,-2779.011,-973.000,-958.000,-973.941,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1951.598,-6.947,-6.783,-3.433,-3.133,26180.000,26043.900,26133.000,26004.700,25941.000,25822.500,25941.163,-3161.000,-3073.300,-3160.819,-1567.000,-1427.000,-1567.693,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1951.598,-6.933,-6.783,-3.131,-3.133,26114.000,26043.900,26075.000,26004.700,25884.000,25822.500,25884.358,-3147.000,-3073.300,-3147.479,-1426.000,-1427.000,-1426.322,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1952.458,-7.065,-6.917,-3.217,-3.200,26063.000,26008.700,26021.000,25968.200,25824.000,25779.600,25824.351,-3200.000,-3123.900,-3200.574,-1462.000,-1451.000,-1462.597,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1959.670,-8.050,-7.917,-4.300,-4.183,25567.000,25557.200,25495.000,25488.800,25243.000,25245.500,25243.810,-3570.000,-3513.000,-3570.253,-1916.000,-1868.000,-1916.981,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1963.650,-8.866,-8.617,-4.800,-4.850,25482.000,25373.200,25392.000,25282.200,25089.000,24997.000,25089.227,-3913.000,-3787.000,-3913.616,-2132.000,-2146.600,-2132.279,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_CUI,-15.657,-56.123,184.181,1975.515,-10.710,-10.533,-6.914,-6.833,24810.000,24739.800,24629.000,24564.200,24200.000,24150.000,24200.543,-4577.000,-4492.000,-4577.115,-2987.000,-2942.100,-2986.613,12,VSS,1810.822,1509.261,MT,CO,CUIABA,0.154,0.159,105.813,104.857,98.110,98.502,78.311,78.590,74.459,74.443
MT_GNT,-13.154,-53.253,380.906,2007.562,-7.983,-17.883,-13.317,-13.567,23807.000,23868.000,23167.000,23201.300,-5484.000,22080.700,22942.341,NaN,-7123.600,-3217.394,NaN,-5601.800,-5483.668,1,TTB,1427.506,1444.909,MT,CO,GAUCHA DO NORTE (MT) A,9.900,0.250,61.000,34.300,27564.700,861.641,NaN,3906.206,NaN,118.132
MT_GUI,-16.352,-53.755,482.920,1964.430,-10.637,-10.517,-7.480,-7.350,25063.000,25050.900,24849.000,24845.100,24422.000,24428.400,24422.714,-4586.000,-4531.300,-4586.913,-3262.000,-3204.400,-3262.704,2,VSS,1779.473,1254.623,MT,CO,GUIRATINGA,0.109,0.152,23.993,31.023,37.187,36.505,44.354,45.223,63.177,63.553
MT_GUI,-16.352,-53.755,482.920,1974.697,-12.229,-12.133,-9.454,-9.283,24499.000,24530.700,24166.000,24209.700,23617.000,23669.200,23617.888,-5118.000,-5087.300,-5118.882,-4024.000,-3955.700,-4024.101,2,VSS,1779.473,1254.623,MT,CO,GUIRATINGA,0.109,0.152,23.993,31.023,37.187,36.505,44.354,45.223,63.177,63.553
MT_SFA,-11.667,-50.733,193.961,1977.831,-15.378,-15.483,-4.046,-4.217,25375.000,25262.700,25311.000,25194.300,24405.000,24280.400,24405.529,-6712.000,-6724.100,-6712.322,-1790.000,-1857.600,-1790.393,3,TTB,1188.829,1410.398,MT,CO,SAO FELIX ARAGUAIA,0.087,0.181,65.901,71.945,16051.774,78.120,26.922,21.914,58.584,71.387
MT_SFA,-11.667,-50.733,193.961,1986.722,-16.753,-16.850,-6.782,-6.900,24907.000,24900.300,24732.000,24720.300,23682.000,23659.100,23682.968,-7129.000,-7165.100,-7129.117,-2941.000,-2988.900,-2941.318,3,TTB,1188.829,1410.398,MT,CO,SAO FELIX ARAGUAIA,0.087,0.181,65.901,71.945,16051.774,78.120,26.922,21.914,58.584,71.387
MT_SFA,-11.629,-50.696,197.822,2007.559,-19.300,-19.350,-13.483,-13.717,24196.000,24176.700,23529.000,23486.900,-5641.000,22161.200,22206.822,NaN,-7779.400,-7776.719,NaN,-5733.700,-5641.463,3,TTB,1183.859,1411.927,MT,CO,SAO FELIX ARAGUAIA,0.087,0.181,65.901,71.945,16051.774,78.120,26.922,21.914,58.584,71.387
PA_ALT_C,-3.200,-52.217,113.400,1984.557,-16.545,-16.267,10.590,10.000,27561.000,27557.800,27091.000,27138.800,25969.000,26053.400,25969.877,-7714.000,-7598.300,-7714.819,5065.000,4787.200,5065.155,4,TTB,467.521,2326.255,PA,N,ALTAMIRA C,0.156,0.426,60.391,51.011,55.079,55.204,71.786,71.469,225.208,204.595
PA_ALT_C,-3.250,-52.252,110.120,1988.572,-16.781,-16.683,9.199,8.750,27370.000,27289.100,27017.000,26971.300,25867.000,25835.400,25867.442,-7800.000,-7745.000,-7800.482,4375.000,4152.300,4375.477,4,TTB,473.585,2322.631,PA,N,ALTAMIRA C,0.156,0.426,60.391,51.011,55.079,55.204,71.786,71.469,225.208,204.595
PA_ALT_C,-3.251,-52.252,110.751,2004.468,-18.402,-18.350,4.153,3.733,26505.000,26415.400,26435.000,26359.500,25083.000,25019.800,25083.629,-8345.000,-8296.500,-8345.185,1919.000,1718.700,1919.494,4,TTB,473.638,2322.528,PA,N,ALTAMIRA C,0.156,0.426,60.391,51.011,55.079,55.204,71.786,71.469,225.208,204.595
PA_ALT_C,-3.255,-52.247,113.534,2019.727,-19.554,-19.467,-2.461,-2.483,25792.000,25789.800,25784.000,25765.700,24297.000,24292.700,24282.068,-8630.000,-8587.000,-8624.495,-925.000,-1114.700,-1107.492,4,TTB,473.365,2321.903,PA,N,ALTAMIRA C,0.156,0.426,60.391,51.011,55.079,55.204,71.786,71.469,225.208,204.595
PA_JAC,-6.267,-57.733,118.614,1977.082,-11.019,-11.067,10.661,10.433,27393.000,27423.700,26920.000,26970.000,26423.000,26469.100,26423.864,-5145.000,-5174.200,-5145.373,5067.000,4967.400,5067.643,3,TTB,1167.360,2345.436,PA,N,JACAREACANGA,0.038,0.154,32.121,38.176,37.152,36.640,18.752,18.314,67.871,68.397
PA_JAC,-6.267,-57.733,118.614,1988.937,-13.038,-13.083,7.940,7.817,26732.000,26701.200,26475.000,26452.900,25793.000,25767.000,25793.201,-5972.000,-5984.700,-5972.851,3692.000,3633.300,3692.652,3,TTB,1167.360,2345.436,PA,N,JACAREACANGA,0.038,0.154,32.121,38.176,37.152,36.640,18.752,18.314,67.871,68.397
PA_JAC,-6.234,-57.775,97.460,2004.446,-15.274,-15.267,3.878,3.817,25775.000,25809.700,25715.000,25752.200,24807.000,24843.600,24807.619,-6774.000,-6780.400,-6774.498,1743.000,1721.700,1743.220,3,TTB,1169.706,2351.203,PA,N,JACAREACANGA,0.038,0.154,32.121,38.176,37.152,36.640,18.752,18.314,67.871,68.397
PA_MRB,-5.348,-49.183,90.530,1915.578,-8.189,-8.633,16.239,16.250,29734.000,29653.200,28547.000,28468.300,28256.000,28145.500,28256.635,-4066.000,-4274.900,-4066.306,8314.000,8298.700,8314.955,5,TTB,466.644,1987.158,PA,N,MARABA,0.200,0.044,63.089,62.652,70.279,70.466,95.073,94.945,22.080,22.120
PA_MRB,-5.367,-49.167,117.655,1976.916,-16.686,-16.717,5.769,5.717,27042.000,27001.000,26904.000,26866.700,25772.000,25731.700,25772.140,-7725.000,-7726.500,-7725.149,2718.000,2689.500,2718.208,5,TTB,468.451,1984.622,PA,N,MARABA,0.200,0.044,63.089,62.652,70.279,70.466,95.073,94.945,22.080,22.120
PA_MRB,-5.367,-49.138,103.217,1984.567,-17.809,-17.833,3.256,3.283,26615.000,26593.800,26572.000,26550.100,25298.000,25275.000,25298.740,-8126.000,-8129.000,-8126.921,1511.000,1523.300,1511.661,5,TTB,467.963,1983.694,PA,N,MARABA,0.200,0.044,63.089,62.652,70.279,70.466,95.073,94.945,22.080,22.120
PA_MRB,-5.367,-49.138,103.217,1986.640,-18.069,-18.033,2.523,2.600,26561.000,26484.200,26535.000,26456.800,25226.000,25156.100,25226.632,-8230.000,-8193.600,-8230.230,1169.000,1203.900,1169.227,5,TTB,467.963,1983.694,PA,N,MARABA,0.200,0.044,63.089,62.652,70.279,70.466,95.073,94.945,22.080,22.120
PA_MRB,-5.368,-49.138,102.667,2003.709,-19.663,-19.633,-3.267,-3.250,25651.000,25724.100,25609.000,25682.800,24115.000,24188.800,24115.983,-8617.000,-8631.800,-8617.206,-1462.000,-1457.300,-1461.825,5,TTB,468.073,1983.587,PA,N,MARABA,0.200,0.044,63.089,62.652,70.279,70.466,95.073,94.945,22.080,22.120
PA_PTR,-1.484,-56.398,48.997,1982.729,-13.692,-13.567,16.388,16.733,28854.000,28799.000,27681.000,27579.400,26895.000,26810.200,26895.096,-6552.000,-6467.900,-6552.339,8140.000,8292.100,8140.883,2,TTB,877.078,2703.288,PA,N,PORTO TROMBETAS,0.163,0.421,99.617,140.222,14737.005,113.415,84.100,115.012,152.100,181.505
PA_PTR,-1.487,-56.491,54.854,2005.785,-16.594,-16.400,10.165,10.650,27356.000,27226.300,26927.000,26756.700,4828.000,25669.100,25805.183,NaN,-7550.900,-7689.917,NaN,5035.300,4827.883,2,TTB,887.421,2708.136,PA,N,PORTO TROMBETAS,0.163,0.421,99.617,140.222,14737.005,113.415,84.100,115.012,152.100,181.505
PA_SAN,-2.415,-54.707,6.446,1903.698,-1.967,-2.850,21.465,21.617,30960.000,31537.500,28812.000,29318.200,28795.000,29282.000,28795.676,-988.000,-1456.400,-988.962,11329.000,11621.600,11329.279,16,TTB,701.410,2522.526,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.415,-54.650,4.200,1911.279,-3.631,-4.300,21.947,22.083,31347.000,31536.900,29075.000,29223.200,29016.000,29140.700,29016.917,-1841.000,-2194.900,-1841.352,11715.000,11856.700,11715.903,16,TTB,695.194,2519.620,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.415,-54.650,4.200,1918.129,-5.230,-5.667,22.283,22.417,31498.000,31515.500,29145.000,29133.300,29024.000,28990.900,29024.461,-2656.000,-2877.200,-2656.757,11943.000,12019.800,11943.463,16,TTB,695.194,2519.620,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.417,-54.650,3.940,1932.328,-7.833,-7.950,22.232,22.267,31354.000,31368.100,29023.000,29028.900,28752.000,28750.400,28752.325,-3955.000,-4011.300,-3955.451,11863.000,11886.300,11863.031,16,TTB,695.236,2519.423,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.415,-54.650,4.200,1943.598,-9.182,-9.133,21.183,21.300,31164.000,31107.000,29058.000,28981.500,28685.000,28614.300,28685.942,-4636.000,-4599.300,-4636.861,11261.000,11301.000,11261.047,16,TTB,695.194,2519.620,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.415,-54.707,6.446,1952.166,-10.133,-10.117,20.000,20.017,30316.000,30612.800,28487.000,28762.900,28043.000,28315.500,28043.370,-5011.000,-5053.600,-5011.951,10368.000,10480.300,10368.683,16,TTB,701.410,2522.526,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
